Reno/Reno
CBR		Throughput1		Throughput2		Latency1		Latency2		DropRate1		DropRate2
3	7.73359596868	7.11961565765	6.28492224129	6.28129355584	0.0	0.00427313904794
4	7.56609083255	7.04575602881	6.29017306821	6.29127151767	0.00417466811388	0.00864304235091
5	7.28027790404	6.68694300052	6.51346025105	6.53181484525	0.00867453157529	0.0182232346241
5.5	6.93105861538	5.75055882044	6.86154301016	6.87249108564	0.00910829765917	0.0211819529761
6	6.91374060032	4.55507245087	6.89579686037	6.90279839228	0.00456579307826	0.0200481154771
6.5	6.82491135891	3.62462770871	6.88896757812	6.91100780142	0.0185013876041	0.0251889168766
7	4.31334696462	3.57850492946	6.6784112173	6.77599556818	0.249376558603	0.170010200612
7.5	3.13601095488	3.89243973349	6.93222579186	6.77021024658	0.393700787402	0.234741784038
8	2.54207410459	3.24603173221	7.07948184495	6.85087470199	0.486163051608	0.300018751172
8.5	2.99084848483	1.39158543477	7.00756215559	7.79311212687	0.475586556753	1.31061598952
9	2.36423694218	0.681464065669	7.28285178378	6.72829917355	0.80064051241	0.403225806452
9.3	2.07293379607	0.604105110035	7.46274530864	8.82033130435	0.859728506787	2.71903323263
9.5	1.50250143121	0.795557708619	8.00323157895	7.94985880682	1.17894736842	2.24215246637
9.6	1.5787874272	0.61943376114	7.88667166948	8.68945320755	1.07913669065	2.70137524558
9.8	1.07200460173	0.755492356444	8.3644513089	8.90226824926	1.8453427065	2.49433106576
10	0.0542755133153	0.0363901001555	7.6889	6.97062857143	9.55056179775	15.0
